train_dataset,test_dataset,pheno,num_train,num_test,pos_rate,sig_ground_truth,r_ground_truth
hcpd,abcd,attn,85,48,0.0599,0.0,0.0164960005712755
hcpd,abcd,attn,85,64,0.0682,0.0,0.0164960005712755
hcpd,abcd,attn,85,85,0.0686,0.0,0.0164960005712755
hcpd,abcd,attn,85,114,0.0697,0.0,0.0164960005712755
hcpd,abcd,attn,85,153,0.0826,0.0,0.0164960005712755
hcpd,abcd,attn,85,204,0.0901,0.0,0.0164960005712755
hcpd,abcd,attn,85,273,0.096,0.0,0.0164960005712755
hcpd,abcd,attn,85,365,0.1188,0.0,0.0164960005712755
hcpd,abcd,attn,85,488,0.1403,0.0,0.0164960005712755
hcpd,abcd,attn,85,652,0.1676,0.0,0.0164960005712755
hcpd,abcd,attn,85,872,0.1866,0.0,0.0164960005712755
hcpd,abcd,attn,85,1165,0.2231,0.0,0.0164960005712755
hcpd,abcd,attn,85,1558,0.2612,0.0,0.0164960005712755
hcpd,abcd,attn,85,2083,0.3064,0.0,0.0164960005712755
hcpd,abcd,attn,85,2784,0.3591,0.0,0.0164960005712755
hcpd,abcd,attn,85,3722,0.4036,0.0,0.0164960005712755
hcpd,abcd,attn,85,4976,0.4485,0.0,0.0164960005712755
hcpd,abcd,attn,85,7975,0.52,0.0,0.0164960005712755
hcpd,abcd,attn,114,20,0.0588,0.0,0.0164960005712755
hcpd,abcd,attn,114,27,0.0549,0.0,0.0164960005712755
hcpd,abcd,attn,114,36,0.0609,0.0,0.0164960005712755
hcpd,abcd,attn,114,48,0.0599,0.0,0.0164960005712755
hcpd,abcd,attn,114,64,0.0684,0.0,0.0164960005712755
hcpd,abcd,attn,114,85,0.0692,0.0,0.0164960005712755
hcpd,abcd,attn,114,114,0.0715,0.0,0.0164960005712755
hcpd,abcd,attn,114,153,0.0813,0.0,0.0164960005712755
hcpd,abcd,attn,114,204,0.0895,0.0,0.0164960005712755
hcpd,abcd,attn,114,273,0.0951,0.0,0.0164960005712755
hcpd,abcd,attn,114,365,0.1163,0.0,0.0164960005712755
hcpd,abcd,attn,114,488,0.1383,0.0,0.0164960005712755
hcpd,abcd,attn,114,652,0.1647,0.0,0.0164960005712755
hcpd,abcd,attn,114,872,0.187,0.0,0.0164960005712755
hcpd,abcd,attn,114,1165,0.2183,0.0,0.0164960005712755
hcpd,abcd,attn,114,1558,0.2573,0.0,0.0164960005712755
hcpd,abcd,attn,114,2083,0.3072,0.0,0.0164960005712755
hcpd,abcd,attn,114,2784,0.3551,0.0,0.0164960005712755
hcpd,abcd,attn,114,3722,0.3997,0.0,0.0164960005712755
hcpd,abcd,attn,114,4976,0.4482,0.0,0.0164960005712755
hcpd,abcd,attn,114,7975,0.5,0.0,0.0164960005712755
hcpd,abcd,attn,153,20,0.0568,0.0,0.0164960005712755
hcpd,abcd,attn,153,27,0.0605,0.0,0.0164960005712755
hcpd,abcd,attn,153,36,0.0641,0.0,0.0164960005712755
hcpd,abcd,attn,153,48,0.0637,0.0,0.0164960005712755
hcpd,abcd,attn,153,64,0.0717,0.0,0.0164960005712755
hcpd,abcd,attn,153,85,0.0706,0.0,0.0164960005712755
hcpd,abcd,attn,153,114,0.0746,0.0,0.0164960005712755
hcpd,abcd,attn,153,153,0.0875,0.0,0.0164960005712755
hcpd,abcd,attn,153,204,0.0891,0.0,0.0164960005712755
hcpd,abcd,attn,153,273,0.0928,0.0,0.0164960005712755
hcpd,abcd,attn,153,365,0.1135,0.0,0.0164960005712755
hcpd,abcd,attn,153,488,0.1346,0.0,0.0164960005712755
hcpd,abcd,attn,153,652,0.1572,0.0,0.0164960005712755
hcpd,abcd,attn,153,872,0.1699,0.0,0.0164960005712755
hcpd,abcd,attn,153,1165,0.1975,0.0,0.0164960005712755
hcpd,abcd,attn,153,1558,0.2328,0.0,0.0164960005712755
hcpd,abcd,attn,153,2083,0.2798,0.0,0.0164960005712755
hcpd,abcd,attn,153,2784,0.3303,0.0,0.0164960005712755
hcpd,abcd,attn,153,3722,0.3842,0.0,0.0164960005712755
hcpd,abcd,attn,153,4976,0.4447,0.0,0.0164960005712755
hcpd,abcd,attn,153,7975,0.57,0.0,0.0164960005712755
hcpd,abcd,attn,204,20,0.0582,0.0,0.0164960005712755
hcpd,abcd,attn,204,27,0.0585,0.0,0.0164960005712755
hcpd,abcd,attn,204,36,0.0668,0.0,0.0164960005712755
hcpd,abcd,attn,204,48,0.0616,0.0,0.0164960005712755
hcpd,abcd,attn,204,64,0.0708,0.0,0.0164960005712755
hcpd,abcd,attn,204,85,0.0683,0.0,0.0164960005712755
hcpd,abcd,attn,204,114,0.0748,0.0,0.0164960005712755
hcpd,abcd,attn,204,153,0.0847,0.0,0.0164960005712755
hcpd,abcd,attn,204,204,0.0902,0.0,0.0164960005712755
hcpd,abcd,attn,204,273,0.0863,0.0,0.0164960005712755
hcpd,abcd,attn,204,365,0.1116,0.0,0.0164960005712755
hcpd,abcd,attn,204,488,0.1267,0.0,0.0164960005712755
hcpd,abcd,attn,204,652,0.1488,0.0,0.0164960005712755
hcpd,abcd,attn,204,872,0.1624,0.0,0.0164960005712755
hcpd,abcd,attn,204,1165,0.1887,0.0,0.0164960005712755
hcpd,abcd,attn,204,1558,0.2168,0.0,0.0164960005712755
hcpd,abcd,attn,204,2083,0.2634,0.0,0.0164960005712755
hcpd,abcd,attn,204,2784,0.3146,0.0,0.0164960005712755
hcpd,abcd,attn,204,3722,0.3674,0.0,0.0164960005712755
hcpd,abcd,attn,204,4976,0.4456,0.0,0.0164960005712755
hcpd,abcd,attn,204,7975,0.55,0.0,0.0164960005712755
hcpd,abcd,attn,273,20,0.0592,0.0,0.0164960005712755
hcpd,abcd,attn,273,27,0.0608,0.0,0.0164960005712755
hcpd,abcd,attn,273,36,0.0696,0.0,0.0164960005712755
hcpd,abcd,attn,273,48,0.0574,0.0,0.0164960005712755
hcpd,abcd,attn,273,64,0.0672,0.0,0.0164960005712755
hcpd,abcd,attn,273,85,0.0648,0.0,0.0164960005712755
hcpd,abcd,attn,273,114,0.0672,0.0,0.0164960005712755
hcpd,abcd,attn,273,153,0.0793,0.0,0.0164960005712755
hcpd,abcd,attn,273,204,0.0797,0.0,0.0164960005712755
hcpd,abcd,attn,273,273,0.0785,0.0,0.0164960005712755
hcpd,abcd,attn,273,365,0.1046,0.0,0.0164960005712755
hcpd,abcd,attn,273,488,0.1165,0.0,0.0164960005712755
hcpd,abcd,attn,273,652,0.1294,0.0,0.0164960005712755
hcpd,abcd,attn,273,872,0.1396,0.0,0.0164960005712755
hcpd,abcd,attn,273,1165,0.1599,0.0,0.0164960005712755
hcpd,abcd,attn,273,1558,0.1777,0.0,0.0164960005712755
hcpd,abcd,attn,273,2083,0.2129,0.0,0.0164960005712755
hcpd,abcd,attn,273,2784,0.2503,0.0,0.0164960005712755
hcpd,abcd,attn,273,3722,0.291,0.0,0.0164960005712755
hcpd,abcd,attn,273,4976,0.3492,0.0,0.0164960005712755
hcpd,abcd,attn,273,7975,0.51,0.0,0.0164960005712755
hcpd,abcd,attn,362,20,0.0585,0.0,0.0164960005712755
hcpd,abcd,attn,362,27,0.0616,0.0,0.0164960005712755
hcpd,abcd,attn,362,36,0.0723,0.0,0.0164960005712755
hcpd,abcd,attn,362,48,0.0612,0.0,0.0164960005712755
hcpd,abcd,attn,362,64,0.0735,0.0,0.0164960005712755
hcpd,abcd,attn,362,85,0.0645,0.0,0.0164960005712755
hcpd,abcd,attn,362,114,0.0684,0.0,0.0164960005712755
hcpd,abcd,attn,362,153,0.0841,0.0,0.0164960005712755
hcpd,abcd,attn,362,204,0.0822,0.0,0.0164960005712755
hcpd,abcd,attn,362,273,0.0722,0.0,0.0164960005712755
hcpd,abcd,attn,362,365,0.099,0.0,0.0164960005712755
hcpd,abcd,attn,362,488,0.1156,0.0,0.0164960005712755
hcpd,abcd,attn,362,652,0.125,0.0,0.0164960005712755
hcpd,abcd,attn,362,872,0.1362,0.0,0.0164960005712755
hcpd,abcd,attn,362,1165,0.1611,0.0,0.0164960005712755
hcpd,abcd,attn,362,1558,0.1778,0.0,0.0164960005712755
hcpd,abcd,attn,362,2083,0.2043,0.0,0.0164960005712755
hcpd,abcd,attn,362,2784,0.2283,0.0,0.0164960005712755
hcpd,abcd,attn,362,3722,0.2668,0.0,0.0164960005712755
hcpd,abcd,attn,362,4976,0.3243,0.0,0.0164960005712755
hcpd,abcd,attn,362,7975,0.45,0.0,0.0164960005712755
hcpd,abcd,mr,20,20,0.0502,1.0,0.0263713585846353
hcpd,abcd,mr,20,27,0.0482,1.0,0.0263713585846353
hcpd,abcd,mr,20,36,0.0549,1.0,0.0263713585846353
hcpd,abcd,mr,20,48,0.0599,1.0,0.0263713585846353
hcpd,abcd,mr,20,64,0.0625,1.0,0.0263713585846353
hcpd,abcd,mr,20,85,0.0614,1.0,0.0263713585846353
hcpd,abcd,mr,20,114,0.0611,1.0,0.0263713585846353
hcpd,abcd,mr,20,153,0.0747,1.0,0.0263713585846353
hcpd,abcd,mr,20,204,0.0808,1.0,0.0263713585846353
hcpd,abcd,mr,20,273,0.0983,1.0,0.0263713585846353
hcpd,abcd,mr,20,365,0.1059,1.0,0.0263713585846353
hcpd,abcd,mr,20,488,0.1241,1.0,0.0263713585846353
hcpd,abcd,mr,20,652,0.145,1.0,0.0263713585846353
hcpd,abcd,mr,20,872,0.1744,1.0,0.0263713585846353
hcpd,abcd,mr,20,1165,0.1996,1.0,0.0263713585846353
hcpd,abcd,mr,20,1558,0.2313,1.0,0.0263713585846353
hcpd,abcd,mr,20,2083,0.2587,1.0,0.0263713585846353
hcpd,abcd,mr,20,2784,0.2924,1.0,0.0263713585846353
hcpd,abcd,mr,20,3722,0.3159,1.0,0.0263713585846353
hcpd,abcd,mr,20,4976,0.3385,1.0,0.0263713585846353
hcpd,abcd,mr,20,7822,0.38,1.0,0.0263713585846353
hcpd,abcd,mr,27,20,0.0541,1.0,0.0263713585846353
hcpd,abcd,mr,27,27,0.0555,1.0,0.0263713585846353
hcpd,abcd,mr,27,36,0.0617,1.0,0.0263713585846353
hcpd,abcd,mr,27,48,0.064,1.0,0.0263713585846353
hcpd,abcd,mr,27,64,0.0676,1.0,0.0263713585846353
hcpd,abcd,mr,27,85,0.0633,1.0,0.0263713585846353
hcpd,abcd,mr,27,114,0.0667,1.0,0.0263713585846353
hcpd,abcd,mr,27,153,0.0777,1.0,0.0263713585846353
hcpd,abcd,mr,27,204,0.0868,1.0,0.0263713585846353
hcpd,abcd,mr,27,273,0.104,1.0,0.0263713585846353
hcpd,abcd,mr,27,365,0.1125,1.0,0.0263713585846353
hcpd,abcd,mr,27,488,0.1325,1.0,0.0263713585846353
hcpd,abcd,mr,27,652,0.1444,1.0,0.0263713585846353
hcpd,abcd,mr,27,872,0.1679,1.0,0.0263713585846353
hcpd,abcd,mr,27,1165,0.1951,1.0,0.0263713585846353
hcpd,abcd,mr,27,1558,0.217,1.0,0.0263713585846353
hcpd,abcd,mr,27,2083,0.2389,1.0,0.0263713585846353
hcpd,abcd,mr,27,2784,0.2669,1.0,0.0263713585846353
hcpd,abcd,mr,27,3722,0.2935,1.0,0.0263713585846353
hcpd,abcd,mr,27,4976,0.3219,1.0,0.0263713585846353
hcpd,abcd,mr,27,7822,0.36,1.0,0.0263713585846353
hcpd,abcd,mr,36,20,0.0494,1.0,0.0263713585846353
hcpd,abcd,mr,36,27,0.0499,1.0,0.0263713585846353
hcpd,abcd,mr,36,36,0.057,1.0,0.0263713585846353
hcpd,abcd,mr,36,48,0.0604,1.0,0.0263713585846353
hcpd,abcd,mr,36,64,0.0625,1.0,0.0263713585846353
hcpd,abcd,mr,36,85,0.0587,1.0,0.0263713585846353
hcpd,abcd,mr,36,114,0.057,1.0,0.0263713585846353
hcpd,abcd,mr,36,153,0.0647,1.0,0.0263713585846353
hcpd,abcd,mr,36,204,0.0714,1.0,0.0263713585846353
hcpd,abcd,mr,36,273,0.0856,1.0,0.0263713585846353
hcpd,abcd,mr,36,365,0.0872,1.0,0.0263713585846353
hcpd,abcd,mr,36,488,0.1047,1.0,0.0263713585846353
hcpd,abcd,mr,36,652,0.1171,1.0,0.0263713585846353
hcpd,abcd,mr,36,872,0.1326,1.0,0.0263713585846353
hcpd,abcd,mr,36,1165,0.1575,1.0,0.0263713585846353
hcpd,abcd,mr,36,1558,0.1809,1.0,0.0263713585846353
hcpd,abcd,mr,36,2083,0.2077,1.0,0.0263713585846353
hcpd,abcd,mr,36,2784,0.2369,1.0,0.0263713585846353
hcpd,abcd,mr,36,3722,0.2635,1.0,0.0263713585846353
hcpd,abcd,mr,36,4976,0.297,1.0,0.0263713585846353
hcpd,abcd,mr,36,7822,0.34,1.0,0.0263713585846353
hcpd,abcd,mr,48,20,0.0487,1.0,0.0263713585846353
hcpd,abcd,mr,48,27,0.0472,1.0,0.0263713585846353
hcpd,abcd,mr,48,36,0.052,1.0,0.0263713585846353
hcpd,abcd,mr,48,48,0.056,1.0,0.0263713585846353
hcpd,abcd,mr,48,64,0.0549,1.0,0.0263713585846353
hcpd,abcd,mr,48,85,0.0514,1.0,0.0263713585846353
hcpd,abcd,mr,48,114,0.0553,1.0,0.0263713585846353
hcpd,abcd,mr,48,153,0.066,1.0,0.0263713585846353
hcpd,abcd,mr,48,204,0.0682,1.0,0.0263713585846353
hcpd,abcd,mr,48,273,0.0782,1.0,0.0263713585846353
hcpd,abcd,mr,48,365,0.0813,1.0,0.0263713585846353
hcpd,abcd,mr,48,488,0.0953,1.0,0.0263713585846353
hcpd,abcd,mr,48,652,0.1013,1.0,0.0263713585846353
hcpd,abcd,mr,48,872,0.12,1.0,0.0263713585846353
hcpd,abcd,mr,48,1165,0.1431,1.0,0.0263713585846353
hcpd,abcd,mr,48,1558,0.1662,1.0,0.0263713585846353
hcpd,abcd,mr,48,2083,0.1946,1.0,0.0263713585846353
hcpd,abcd,mr,48,2784,0.2171,1.0,0.0263713585846353
hcpd,abcd,mr,48,3722,0.2429,1.0,0.0263713585846353
hcpd,abcd,mr,48,4976,0.2686,1.0,0.0263713585846353
hcpd,abcd,mr,48,7822,0.3,1.0,0.0263713585846353
hcpd,abcd,mr,64,20,0.0484,1.0,0.0263713585846353
hcpd,abcd,mr,64,27,0.0492,1.0,0.0263713585846353
hcpd,abcd,mr,64,36,0.0551,1.0,0.0263713585846353
hcpd,abcd,mr,64,48,0.0584,1.0,0.0263713585846353
hcpd,abcd,mr,64,64,0.056,1.0,0.0263713585846353
hcpd,abcd,mr,64,85,0.0539,1.0,0.0263713585846353
hcpd,abcd,mr,64,114,0.052,1.0,0.0263713585846353
hcpd,abcd,mr,64,153,0.0672,1.0,0.0263713585846353
hcpd,abcd,mr,64,204,0.0685,1.0,0.0263713585846353
hcpd,abcd,mr,64,273,0.0824,1.0,0.0263713585846353
hcpd,abcd,mr,64,365,0.0831,1.0,0.0263713585846353
hcpd,abcd,mr,64,488,0.0953,1.0,0.0263713585846353
hcpd,abcd,mr,64,652,0.103,1.0,0.0263713585846353
hcpd,abcd,mr,64,872,0.1222,1.0,0.0263713585846353
hcpd,abcd,mr,64,1165,0.1425,1.0,0.0263713585846353
hcpd,abcd,mr,64,1558,0.161,1.0,0.0263713585846353
hcpd,abcd,mr,64,2083,0.1862,1.0,0.0263713585846353
hcpd,abcd,mr,64,2784,0.2042,1.0,0.0263713585846353
hcpd,abcd,mr,64,3722,0.2295,1.0,0.0263713585846353
hcpd,abcd,mr,64,4976,0.2545,1.0,0.0263713585846353
hcpd,abcd,mr,64,7822,0.31,1.0,0.0263713585846353
hcpd,abcd,mr,85,20,0.0482,1.0,0.0263713585846353
hcpd,abcd,mr,85,27,0.0525,1.0,0.0263713585846353
hcpd,abcd,mr,85,36,0.0594,1.0,0.0263713585846353
hcpd,abcd,mr,85,48,0.0604,1.0,0.0263713585846353
hcpd,abcd,mr,85,64,0.0599,1.0,0.0263713585846353
hcpd,abcd,mr,85,85,0.0557,1.0,0.0263713585846353
hcpd,abcd,mr,85,114,0.0562,1.0,0.0263713585846353
hcpd,abcd,mr,85,153,0.0682,1.0,0.0263713585846353
hcpd,abcd,mr,85,204,0.0739,1.0,0.0263713585846353
hcpd,abcd,mr,85,273,0.0832,1.0,0.0263713585846353
hcpd,abcd,mr,85,365,0.0849,1.0,0.0263713585846353
hcpd,abcd,mr,85,488,0.0943,1.0,0.0263713585846353
hcpd,abcd,mr,85,652,0.1037,1.0,0.0263713585846353
hcpd,abcd,mr,85,872,0.1197,1.0,0.0263713585846353
hcpd,abcd,mr,85,1165,0.1457,1.0,0.0263713585846353
hcpd,abcd,mr,85,1558,0.1629,1.0,0.0263713585846353
hcpd,abcd,mr,85,2083,0.1909,1.0,0.0263713585846353
hcpd,abcd,mr,85,2784,0.2115,1.0,0.0263713585846353
hcpd,abcd,mr,85,3722,0.2262,1.0,0.0263713585846353
hcpd,abcd,mr,85,4976,0.2441,1.0,0.0263713585846353
hcpd,abcd,mr,85,7822,0.28,1.0,0.0263713585846353
hcpd,abcd,mr,114,20,0.0481,1.0,0.0263713585846353
hcpd,abcd,mr,114,27,0.0531,1.0,0.0263713585846353
hcpd,abcd,mr,114,36,0.0572,1.0,0.0263713585846353
hcpd,abcd,mr,114,48,0.0633,1.0,0.0263713585846353
hcpd,abcd,mr,114,64,0.0592,1.0,0.0263713585846353
hcpd,abcd,mr,114,85,0.0564,1.0,0.0263713585846353
hcpd,abcd,mr,114,114,0.0524,1.0,0.0263713585846353
hcpd,abcd,mr,114,153,0.0679,1.0,0.0263713585846353
hcpd,abcd,mr,114,204,0.0698,1.0,0.0263713585846353
hcpd,abcd,mr,114,273,0.0855,1.0,0.0263713585846353
hcpd,abcd,mr,114,365,0.0884,1.0,0.0263713585846353
hcpd,abcd,mr,114,488,0.096,1.0,0.0263713585846353
hcpd,abcd,mr,114,652,0.1053,1.0,0.0263713585846353
hcpd,abcd,mr,114,872,0.1269,1.0,0.0263713585846353
hcpd,abcd,mr,114,1165,0.153,1.0,0.0263713585846353
hcpd,abcd,mr,114,1558,0.1798,1.0,0.0263713585846353
hcpd,abcd,mr,114,2083,0.2171,1.0,0.0263713585846353
hcpd,abcd,mr,114,2784,0.2488,1.0,0.0263713585846353
hcpd,abcd,mr,114,3722,0.2885,1.0,0.0263713585846353
hcpd,abcd,mr,114,4976,0.3303,1.0,0.0263713585846353
hcpd,abcd,mr,114,7822,0.38,1.0,0.0263713585846353
hcpd,abcd,mr,153,20,0.0486,1.0,0.0263713585846353
hcpd,abcd,mr,153,27,0.0567,1.0,0.0263713585846353
hcpd,abcd,mr,153,36,0.062,1.0,0.0263713585846353
hcpd,abcd,mr,153,48,0.0667,1.0,0.0263713585846353
hcpd,abcd,mr,153,64,0.0663,1.0,0.0263713585846353
hcpd,abcd,mr,153,85,0.0629,1.0,0.0263713585846353
hcpd,abcd,mr,153,114,0.058,1.0,0.0263713585846353
hcpd,abcd,mr,153,153,0.0758,1.0,0.0263713585846353
hcpd,abcd,mr,153,204,0.083,1.0,0.0263713585846353
hcpd,abcd,mr,153,273,0.0915,1.0,0.0263713585846353
hcpd,abcd,mr,153,365,0.0896,1.0,0.0263713585846353
hcpd,abcd,mr,153,488,0.1044,1.0,0.0263713585846353
hcpd,abcd,mr,153,652,0.1129,1.0,0.0263713585846353
hcpd,abcd,mr,153,872,0.1378,1.0,0.0263713585846353
hcpd,abcd,mr,153,1165,0.1713,1.0,0.0263713585846353
hcpd,abcd,mr,153,1558,0.2005,1.0,0.0263713585846353
hcpd,abcd,mr,153,2083,0.2403,1.0,0.0263713585846353
hcpd,abcd,mr,153,2784,0.2822,1.0,0.0263713585846353
hcpd,abcd,mr,153,3722,0.3247,1.0,0.0263713585846353
hcpd,abcd,mr,153,4976,0.3681,1.0,0.0263713585846353
hcpd,abcd,mr,153,7822,0.44,1.0,0.0263713585846353
hcpd,abcd,mr,204,20,0.0504,1.0,0.0263713585846353
hcpd,abcd,mr,204,27,0.0616,1.0,0.0263713585846353
hcpd,abcd,mr,204,36,0.0688,1.0,0.0263713585846353
hcpd,abcd,mr,204,48,0.0769,1.0,0.0263713585846353
hcpd,abcd,mr,204,64,0.0768,1.0,0.0263713585846353
hcpd,abcd,mr,204,85,0.0769,1.0,0.0263713585846353
hcpd,abcd,mr,204,114,0.0758,1.0,0.0263713585846353
hcpd,abcd,mr,204,153,0.0927,1.0,0.0263713585846353
hcpd,abcd,mr,204,204,0.1052,1.0,0.0263713585846353
hcpd,abcd,mr,204,273,0.1217,1.0,0.0263713585846353
hcpd,abcd,mr,204,365,0.1264,1.0,0.0263713585846353
hcpd,abcd,mr,204,488,0.1483,1.0,0.0263713585846353
hcpd,abcd,mr,204,652,0.1683,1.0,0.0263713585846353
hcpd,abcd,mr,204,872,0.2132,1.0,0.0263713585846353
hcpd,abcd,mr,204,1165,0.2635,1.0,0.0263713585846353
hcpd,abcd,mr,204,1558,0.3056,1.0,0.0263713585846353
hcpd,abcd,mr,204,2083,0.3623,1.0,0.0263713585846353
hcpd,abcd,mr,204,2784,0.4108,1.0,0.0263713585846353
hcpd,abcd,mr,204,3722,0.4562,1.0,0.0263713585846353
hcpd,abcd,mr,204,4976,0.5033,1.0,0.0263713585846353
hcpd,abcd,mr,204,7822,0.57,1.0,0.0263713585846353
hcpd,abcd,mr,273,20,0.0444,1.0,0.0263713585846353
hcpd,abcd,mr,273,27,0.0613,1.0,0.0263713585846353
hcpd,abcd,mr,273,36,0.0617,1.0,0.0263713585846353
hcpd,abcd,mr,273,48,0.0736,1.0,0.0263713585846353
hcpd,abcd,mr,273,64,0.076,1.0,0.0263713585846353
hcpd,abcd,mr,273,85,0.0748,1.0,0.0263713585846353
hcpd,abcd,mr,273,114,0.0733,1.0,0.0263713585846353
hcpd,abcd,mr,273,153,0.0993,1.0,0.0263713585846353
hcpd,abcd,mr,273,204,0.1091,1.0,0.0263713585846353
hcpd,abcd,mr,273,273,0.1189,1.0,0.0263713585846353
hcpd,abcd,mr,273,365,0.1276,1.0,0.0263713585846353
hcpd,abcd,mr,273,488,0.1432,1.0,0.0263713585846353
hcpd,abcd,mr,273,652,0.1568,1.0,0.0263713585846353
hcpd,abcd,mr,273,872,0.201,1.0,0.0263713585846353
hcpd,abcd,mr,273,1165,0.2487,1.0,0.0263713585846353
hcpd,abcd,mr,273,1558,0.2896,1.0,0.0263713585846353
hcpd,abcd,mr,273,2083,0.3493,1.0,0.0263713585846353
hcpd,abcd,mr,273,2784,0.4016,1.0,0.0263713585846353
hcpd,abcd,mr,273,3722,0.4498,1.0,0.0263713585846353
hcpd,abcd,mr,273,4976,0.5013,1.0,0.0263713585846353
hcpd,abcd,mr,273,7822,0.57,1.0,0.0263713585846353
hcpd,abcd,mr,324,20,0.0437,1.0,0.0263713585846353
hcpd,abcd,mr,324,27,0.0663,1.0,0.0263713585846353
hcpd,abcd,mr,324,36,0.068,1.0,0.0263713585846353
hcpd,abcd,mr,324,48,0.0787,1.0,0.0263713585846353
hcpd,abcd,mr,324,64,0.0846,1.0,0.0263713585846353
hcpd,abcd,mr,324,85,0.0872,1.0,0.0263713585846353
hcpd,abcd,mr,324,114,0.0793,1.0,0.0263713585846353
hcpd,abcd,mr,324,153,0.1059,1.0,0.0263713585846353
hcpd,abcd,mr,324,204,0.1216,1.0,0.0263713585846353
hcpd,abcd,mr,324,273,0.1308,1.0,0.0263713585846353
hcpd,abcd,mr,324,365,0.1336,1.0,0.0263713585846353
hcpd,abcd,mr,324,488,0.1527,1.0,0.0263713585846353
hcpd,abcd,mr,324,652,0.1664,1.0,0.0263713585846353
hcpd,abcd,mr,324,872,0.215,1.0,0.0263713585846353
hcpd,abcd,mr,324,1165,0.2745,1.0,0.0263713585846353
hcpd,abcd,mr,324,1558,0.3194,1.0,0.0263713585846353
hcpd,abcd,mr,324,2083,0.391,1.0,0.0263713585846353
hcpd,abcd,mr,324,2784,0.4539,1.0,0.0263713585846353
hcpd,abcd,mr,324,3722,0.5172,1.0,0.0263713585846353
hcpd,abcd,mr,324,4976,0.5834,1.0,0.0263713585846353
hcpd,abcd,mr,324,7822,0.67,1.0,0.0263713585846353
hcpd,hbn,age,20,20,0.574,1.0,0.5795130889278
hcpd,hbn,age,20,27,0.6944,1.0,0.5795130889278
hcpd,hbn,age,20,36,0.8134,1.0,0.5795130889278
hcpd,hbn,age,20,48,0.9114,1.0,0.5795130889278
hcpd,hbn,age,20,64,0.9656,1.0,0.5795130889278
hcpd,hbn,age,20,85,0.99,1.0,0.5795130889278
hcpd,hbn,age,20,114,0.9967,1.0,0.5795130889278
hcpd,hbn,age,20,153,0.9999,1.0,0.5795130889278
hcpd,hbn,age,20,204,1.0,1.0,0.5795130889278
hcpd,hbn,age,20,273,1.0,1.0,0.5795130889278
hcpd,hbn,age,20,365,1.0,1.0,0.5795130889278
hcpd,hbn,age,20,488,1.0,1.0,0.5795130889278
hcpd,hbn,age,20,652,1.0,1.0,0.5795130889278
hcpd,hbn,age,20,872,1.0,1.0,0.5795130889278
hcpd,hbn,age,20,1165,1.0,1.0,0.5795130889278
hcpd,hbn,age,20,1201,1.0,1.0,0.5795130889278
hcpd,hbn,age,27,20,0.6126,1.0,0.5795130889278
hcpd,hbn,age,27,27,0.731,1.0,0.5795130889278
hcpd,hbn,age,27,36,0.8424,1.0,0.5795130889278
hcpd,hbn,age,27,48,0.9331,1.0,0.5795130889278
hcpd,hbn,age,27,64,0.9816,1.0,0.5795130889278
hcpd,hbn,age,27,85,0.9946,1.0,0.5795130889278
hcpd,hbn,age,27,114,0.9983,1.0,0.5795130889278
hcpd,hbn,age,27,153,0.9991,1.0,0.5795130889278
hcpd,hbn,age,27,204,0.9998,1.0,0.5795130889278
hcpd,hbn,age,27,273,0.9999,1.0,0.5795130889278
hcpd,hbn,age,27,365,1.0,1.0,0.5795130889278
hcpd,hbn,age,27,488,1.0,1.0,0.5795130889278
hcpd,hbn,age,27,652,1.0,1.0,0.5795130889278
hcpd,hbn,age,27,872,1.0,1.0,0.5795130889278
hcpd,hbn,age,27,1165,1.0,1.0,0.5795130889278
hcpd,hbn,age,27,1201,1.0,1.0,0.5795130889278
hcpd,hbn,age,36,20,0.6438,1.0,0.5795130889278
hcpd,hbn,age,36,27,0.7705,1.0,0.5795130889278
hcpd,hbn,age,36,36,0.8743,1.0,0.5795130889278
hcpd,hbn,age,36,48,0.9568,1.0,0.5795130889278
hcpd,hbn,age,36,64,0.9914,1.0,0.5795130889278
hcpd,hbn,age,36,85,0.9975,1.0,0.5795130889278
hcpd,hbn,age,36,114,0.9997,1.0,0.5795130889278
hcpd,hbn,age,36,153,1.0,1.0,0.5795130889278
hcpd,hbn,age,36,204,1.0,1.0,0.5795130889278
hcpd,hbn,age,36,273,1.0,1.0,0.5795130889278
hcpd,hbn,age,36,365,1.0,1.0,0.5795130889278
hcpd,hbn,age,36,488,1.0,1.0,0.5795130889278
hcpd,hbn,age,36,652,1.0,1.0,0.5795130889278
hcpd,hbn,age,36,872,1.0,1.0,0.5795130889278
hcpd,hbn,age,36,1165,1.0,1.0,0.5795130889278
hcpd,hbn,age,36,1201,1.0,1.0,0.5795130889278
hcpd,hbn,age,48,20,0.669,1.0,0.5795130889278
hcpd,hbn,age,48,27,0.8019,1.0,0.5795130889278
hcpd,hbn,age,48,36,0.8928,1.0,0.5795130889278
hcpd,hbn,age,48,48,0.9671,1.0,0.5795130889278
hcpd,hbn,age,48,64,0.9928,1.0,0.5795130889278
hcpd,hbn,age,48,85,0.9982,1.0,0.5795130889278
hcpd,hbn,age,48,114,1.0,1.0,0.5795130889278
hcpd,hbn,age,48,153,1.0,1.0,0.5795130889278
hcpd,hbn,age,48,204,1.0,1.0,0.5795130889278
hcpd,hbn,age,48,273,1.0,1.0,0.5795130889278
