train_dataset,test_dataset,pheno,num_train,num_test,sig_external,r_med,r_ground_truth,r_sig_ground_truth,mae_med,mae_ground_truth,mae_sig_ground_truth,r_infl_med,mae_infl_med,eval_metric,sig_external_mae
hcp_sc,chcp_sc,age,52,41,0.0,0.0537805446822664,0.2669275522988148,1.0,13.82699686321748,13.12512188700058,1.0,-0.2131470076165483,0.7018749762168977,r,
hcp_sc,chcp_sc,age,52,41,1.0,0.3230500744780897,0.2669275522988148,1.0,13.50156769325234,13.12512188700058,1.0,0.0561225221792748,0.376445806251759,r,
hcp_sc,chcp_sc,age,52,52,0.0,0.0487840516476328,0.2669275522988148,1.0,13.761693079482203,13.12512188700058,1.0,-0.218143500651182,0.6365711924816218,r,
hcp_sc,chcp_sc,age,52,52,1.0,0.294035701928207,0.2669275522988148,1.0,13.57395751763401,13.12512188700058,1.0,0.0271081496293922,0.4488356306334289,r,
hcp_sc,chcp_sc,age,52,67,0.0,0.0467817005459001,0.2669275522988148,1.0,13.722823564753735,13.12512188700058,1.0,-0.2201458517529146,0.5977016777531556,r,
hcp_sc,chcp_sc,age,52,67,1.0,0.2702098460657001,0.2669275522988148,1.0,13.552992272274311,13.12512188700058,1.0,0.0032822937668853,0.4278703852737298,r,
hcp_sc,chcp_sc,age,52,85,0.0,0.0465039722540481,0.2669275522988148,1.0,13.643890748328555,13.12512188700058,1.0,-0.2204235800447667,0.5187688613279757,r,
hcp_sc,chcp_sc,age,52,85,1.0,0.2416000710785477,0.2669275522988148,1.0,13.380343650514565,13.12512188700058,1.0,-0.025327481220267,0.2552217635139815,r,
hcp_sc,chcp_sc,age,52,108,0.0,0.043772790360389,0.2669275522988148,1.0,13.729819496808862,13.12512188700058,1.0,-0.2231547619384258,0.6046976098082801,r,
hcp_sc,chcp_sc,age,52,108,1.0,0.2188574251897792,0.2669275522988148,1.0,13.434642417147886,13.12512188700058,1.0,-0.0480701271090355,0.3095205301473047,r,
hcp_sc,chcp_sc,age,52,137,0.0,0.0412265234526988,0.2669275522988148,1.0,13.842983635172152,13.12512188700058,1.0,-0.2257010288461159,0.7178617481715719,r,
hcp_sc,chcp_sc,age,52,137,1.0,0.1985928264343614,0.2669275522988148,1.0,13.642498431667493,13.12512188700058,1.0,-0.0683347258644534,0.5173765446669112,r,
hcp_sc,chcp_sc,age,52,174,0.0,0.0407857701080794,0.2669275522988148,1.0,13.718845689815552,13.12512188700058,1.0,-0.2261417821907353,0.5937238028149707,r,
hcp_sc,chcp_sc,age,52,174,1.0,0.1833940620288282,0.2669275522988148,1.0,13.503347568015531,13.12512188700058,1.0,-0.0835334902699865,0.3782256810149498,r,
hcp_sc,chcp_sc,age,52,221,0.0,0.0366588422683818,0.2669275522988148,1.0,13.682525856616833,13.12512188700058,1.0,-0.2302687100304329,0.5574039696162512,r,
hcp_sc,chcp_sc,age,52,221,1.0,0.1672117618784258,0.2669275522988148,1.0,13.472245760236856,13.12512188700058,1.0,-0.0997157904203889,0.3471238732362742,r,
hcp_sc,chcp_sc,age,52,281,0.0,0.0382124595397227,0.2669275522988148,1.0,13.669574345778098,13.12512188700058,1.0,-0.228715092759092,0.544452458777517,r,
hcp_sc,chcp_sc,age,52,281,1.0,0.1548765857650923,0.2669275522988148,1.0,13.480765545570586,13.12512188700058,1.0,-0.1120509665337224,0.3556436585700044,r,
hcp_sc,chcp_sc,age,52,312,0.0,0.0421166924138648,0.2669275522988148,1.0,13.660397794380538,13.12512188700058,1.0,-0.2248108598849499,0.5352759073799565,r,
hcp_sc,chcp_sc,age,52,312,1.0,0.1570127794273779,0.2669275522988148,1.0,13.48183169973927,13.12512188700058,1.0,-0.1099147728714368,0.3567098127386892,r,
hcp_sc,chcp_sc,age,67,20,0.0,0.064136465374474,0.2669275522988148,1.0,13.733639146786984,13.12512188700058,1.0,-0.2027910869243407,0.608517259786403,r,
hcp_sc,chcp_sc,age,67,20,1.0,0.4568991830196555,0.2669275522988148,1.0,13.642888072651672,13.12512188700058,1.0,0.1899716307208406,0.5177661856510909,r,
hcp_sc,chcp_sc,age,67,25,0.0,0.0740775416148288,0.2669275522988148,1.0,13.788961882730696,13.12512188700058,1.0,-0.192850010683986,0.6638399957301147,r,
hcp_sc,chcp_sc,age,67,25,1.0,0.4146743298945795,0.2669275522988148,1.0,13.756461123103364,13.12512188700058,1.0,0.1477467775957646,0.6313392361027823,r,
hcp_sc,chcp_sc,age,67,32,0.0,0.0708175553823163,0.2669275522988148,1.0,13.674626901599527,13.12512188700058,1.0,-0.1961099969164985,0.549505014598946,r,
hcp_sc,chcp_sc,age,67,32,1.0,0.3661390433355307,0.2669275522988148,1.0,13.420724929695997,13.12512188700058,1.0,0.0992114910367159,0.295603042695415,r,
hcp_sc,chcp_sc,age,67,41,0.0,0.0678630675853575,0.2669275522988148,1.0,13.764319430856697,13.12512188700058,1.0,-0.1990644847134572,0.639197543856115,r,
hcp_sc,chcp_sc,age,67,41,1.0,0.3249141935219798,0.2669275522988148,1.0,13.464511760054496,13.12512188700058,1.0,0.057986641223165,0.3393898730539142,r,
hcp_sc,chcp_sc,age,67,52,0.0,0.0615862301714685,0.2669275522988148,1.0,13.657188543442476,13.12512188700058,1.0,-0.2053413221273462,0.5320666564418932,r,
hcp_sc,chcp_sc,age,67,52,1.0,0.2964029003604214,0.2669275522988148,1.0,13.597271920491522,13.12512188700058,1.0,0.0294753480616065,0.4721500334909407,r,
hcp_sc,chcp_sc,age,67,67,0.0,0.0589698099033163,0.2669275522988148,1.0,13.616711358680591,13.12512188700058,1.0,-0.2079577423954984,0.4915894716800117,r,
hcp_sc,chcp_sc,age,67,67,1.0,0.2668906874523298,0.2669275522988148,1.0,13.58862269928536,13.12512188700058,1.0,-3.686484648501853e-05,0.4635008122847779,r,
hcp_sc,chcp_sc,age,67,85,0.0,0.057867268403091,0.2669275522988148,1.0,13.537803032197203,13.12512188700058,1.0,-0.2090602838957238,0.4126811451966219,r,
hcp_sc,chcp_sc,age,67,85,1.0,0.2395855674128399,0.2669275522988148,1.0,13.37450264446083,13.12512188700058,1.0,-0.0273419848859748,0.2493807574602478,r,
hcp_sc,chcp_sc,age,67,108,0.0,0.0561733836839627,0.2669275522988148,1.0,13.653945843684248,13.12512188700058,1.0,-0.2107541686148521,0.5288239566836666,r,
hcp_sc,chcp_sc,age,67,108,1.0,0.2145385786663359,0.2669275522988148,1.0,13.397773454328917,13.12512188700058,1.0,-0.0523889736324788,0.2726515673283334,r,
hcp_sc,chcp_sc,age,67,137,0.0,0.0552704073647038,0.2669275522988148,1.0,13.75608760464361,13.12512188700058,1.0,-0.2116571449341109,0.6309657176430292,r,
hcp_sc,chcp_sc,age,67,137,1.0,0.1935021825781305,0.2669275522988148,1.0,13.59008702928164,13.12512188700058,1.0,-0.0734253697206843,0.4649651422810574,r,
hcp_sc,chcp_sc,age,67,174,0.0,0.0531836557541256,0.2669275522988148,1.0,13.627894044847698,13.12512188700058,1.0,-0.2137438965446892,0.5027721578471169,r,
hcp_sc,chcp_sc,age,67,174,1.0,0.174882237936634,0.2669275522988148,1.0,13.4853385976621,13.12512188700058,1.0,-0.0920453143621808,0.3602167106615184,r,
hcp_sc,chcp_sc,age,67,221,0.0,0.0500345116599843,0.2669275522988148,1.0,13.59146502079375,13.12512188700058,1.0,-0.2168930406388304,0.4663431337931687,r,
hcp_sc,chcp_sc,age,67,221,1.0,0.1586124813653668,0.2669275522988148,1.0,13.437922461681392,13.12512188700058,1.0,-0.108315070933448,0.3128005746808107,r,
hcp_sc,chcp_sc,age,67,281,0.0,0.0512305818845731,0.2669275522988148,1.0,13.572219931348773,13.12512188700058,1.0,-0.2156969704142416,0.4470980443481913,r,
