train_dataset,test_dataset,pheno,num_train,num_test,r_med,r_lower,r_upper,mae_med,mae_lower,mae_upper,r_gt,mae_gt,r_pos_rate,mae_pos_rate,r_sig_ground_truth,mae_sig_ground_truth,r_ground_truth,mae_ground_truth
hcp,chcp,rel,25,20,0.024642412025781,-0.4126328244285016,0.4644480307024315,15.50831090066935,10.624993587293318,21.25533800611972,0.1112267582173866,14.080983638071814,0.062,0.0567,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,25,25,0.0246318622269494,-0.3689753389035946,0.4240106452285271,15.485170322951843,11.20984507091678,21.021768027647983,0.1112267582173866,14.080983638071814,0.0652,0.06,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,25,32,0.0300089641707038,-0.3260013373405996,0.3835468365425224,15.528524586469748,11.795490508347518,20.594493061405657,0.1112267582173866,14.080983638071814,0.074,0.0678,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,25,41,0.0308877946642254,-0.2937202337756203,0.3454987689418801,15.469780892626224,12.029106394712684,20.365155465753016,0.1112267582173866,14.080983638071814,0.0824,0.073,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,25,52,0.0299199269890049,-0.2562027293612679,0.3132657592533165,15.486753440679731,12.323002212144791,20.241322973491688,0.1112267582173866,14.080983638071814,0.0885,0.0797,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,25,67,0.0308592256074773,-0.2344067798486405,0.2841684162629342,15.408412711415163,12.367415946530803,20.084161649469877,0.1112267582173866,14.080983638071814,0.1032,0.0932,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,25,85,0.0314575324403305,-0.2097729062659427,0.2620246425150865,15.477674877886724,12.831753159728173,20.08370538965251,0.1112267582173866,14.080983638071814,0.11,0.1007,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,25,108,0.0344768376320907,-0.1911521980910963,0.2430813344710657,15.413259974096452,13.095852662389198,19.86844754674793,0.1112267582173866,14.080983638071814,0.1292,0.1136,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,25,137,0.0324423661759328,-0.1694905416311035,0.2185771865300665,15.393557957660905,13.299259181133744,19.88214696992261,0.1112267582173866,14.080983638071814,0.1306,0.1173,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,25,174,0.0359379770855982,-0.1486503771882349,0.1929415421474049,15.38726379148973,13.37131972511022,19.73888883067521,0.1112267582173866,14.080983638071814,0.1515,0.1297,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,25,221,0.0346814532265112,-0.1347493418702179,0.1725661292919067,15.343683311470208,13.556975870450849,19.672932976757995,0.1112267582173866,14.080983638071814,0.1867,0.1514,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,25,234,0.0341087127233978,-0.1241681269230798,0.1627247140789655,15.32108911789819,13.6441229048127,19.55567807493915,0.1112267582173866,14.080983638071814,0.17,0.1613,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,32,20,0.046406286522497,-0.400227737833877,0.479336117568998,15.472538742440417,10.685759646334049,21.443490722815262,0.1112267582173866,14.080983638071814,0.0699,0.0642,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,32,25,0.0487137337469234,-0.3599615587371452,0.4372291158841964,15.432367578432087,11.227779007460304,21.28451388992528,0.1112267582173866,14.080983638071814,0.0783,0.0709,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,32,32,0.0540523622229694,-0.3115184037956638,0.4020276051475444,15.45422097848681,11.864226910676567,20.976273539643163,0.1112267582173866,14.080983638071814,0.0884,0.0781,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,32,41,0.0541912017643565,-0.2749037450552858,0.3617380547084871,15.4174006121569,12.10091018397226,20.5325355080878,0.1112267582173866,14.080983638071814,0.1014,0.0888,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,32,52,0.0572346038874962,-0.240556629679878,0.3264782935832646,15.435027824275316,12.410434214862583,20.56821912736647,0.1112267582173866,14.080983638071814,0.109,0.099,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,32,67,0.0560551158458724,-0.2173208747668564,0.2976850462100394,15.345033891814367,12.498793742906988,20.38349096128321,0.1112267582173866,14.080983638071814,0.1271,0.1132,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,32,85,0.0568136697268584,-0.1914331060727202,0.2701679651222919,15.41980526578134,12.941378030749044,20.34081139745064,0.1112267582173866,14.080983638071814,0.1368,0.1204,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,32,108,0.0598269057787642,-0.1746435248487535,0.24936095358287,15.335704843513533,13.19309920993204,20.257108302434265,0.1112267582173866,14.080983638071814,0.1627,0.1447,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,32,137,0.0579209099117229,-0.1577119582893942,0.2237517266125919,15.318683836595811,13.383129739952638,20.08396789378117,0.1112267582173866,14.080983638071814,0.168,0.1461,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,32,174,0.0628950945736944,-0.1442309142968013,0.1974558015214982,15.31139843479362,13.472458136693046,20.172068853876496,0.1112267582173866,14.080983638071814,0.1897,0.1672,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,32,221,0.0659995474444839,-0.136622378250513,0.1803602767157126,15.272974542078126,13.638866618125336,20.114915176088257,0.1112267582173866,14.080983638071814,0.2383,0.1919,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,32,234,0.0691871294583135,-0.1364524661766158,0.1835731566895831,15.276153229661457,13.68180590577085,20.087289491139483,0.1112267582173866,14.080983638071814,0.28,0.1903,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,41,20,0.0426647780250057,-0.4127973967593454,0.4702815883019783,15.394834272773071,10.890630128036328,21.03937638425157,0.1112267582173866,14.080983638071814,0.0701,0.0643,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,41,25,0.0396727299337073,-0.3815300304149761,0.4284149439245841,15.378814075894647,11.401519500414777,20.797914489796952,0.1112267582173866,14.080983638071814,0.0719,0.0659,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,41,32,0.0460927134450887,-0.3311009640557567,0.3875418860302296,15.357841843777118,11.977346800083565,20.36011222517165,0.1112267582173866,14.080983638071814,0.0856,0.0717,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,41,41,0.0474786178088855,-0.2930825212296624,0.3563345285284932,15.357265008425625,12.25659965531398,20.085710486445496,0.1112267582173866,14.080983638071814,0.097,0.0841,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,41,52,0.0507926381880279,-0.2541638388926361,0.3229322291611758,15.375080555005054,12.57906492014276,19.944352178907383,0.1112267582173866,14.080983638071814,0.1079,0.0919,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,41,67,0.046962205103191,-0.2309647078963474,0.2992642837765235,15.291926699715624,12.677700785015183,19.91763238706056,0.1112267582173866,14.080983638071814,0.1177,0.1019,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,41,85,0.0492138117677057,-0.2053418952542829,0.2674945577228171,15.370238777724753,13.121506904592191,19.907227369487284,0.1112267582173866,14.080983638071814,0.13,0.1103,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,41,108,0.0530104241462933,-0.1908551534649092,0.2454202238629173,15.272743543150275,13.387052759945435,19.699629889002267,0.1112267582173866,14.080983638071814,0.1542,0.1333,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,41,137,0.052888658952186,-0.1712072978146405,0.215722436686043,15.261601040516474,13.593625570793265,19.631102874963297,0.1112267582173866,14.080983638071814,0.1563,0.1311,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,41,174,0.0577532133327992,-0.1574587628247939,0.1938487477148697,15.249548550736025,13.706009132846948,19.63522729303999,0.1112267582173866,14.080983638071814,0.1792,0.1504,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,41,221,0.0606671546118117,-0.149391876925605,0.1759933062484281,15.200549010872791,13.852251997788455,19.623879119822536,0.1112267582173866,14.080983638071814,0.2139,0.1718,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,41,234,0.0607933268021712,-0.146632717372272,0.1678533672531652,15.186174973655367,13.862861262648975,19.616918401014622,0.1112267582173866,14.080983638071814,0.21,0.1742,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,52,20,0.0405659334191521,-0.4187771952894406,0.4606376211724837,15.372892895888514,10.818538386139542,20.763166627867214,0.1112267582173866,14.080983638071814,0.0663,0.0636,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,52,25,0.0418779236756733,-0.372357414704363,0.4284542660885939,15.352332271583087,11.26599057441266,20.486226155353656,0.1112267582173866,14.080983638071814,0.0713,0.0676,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,52,32,0.0474784829542563,-0.3277281953619315,0.395052003794006,15.367229705222842,11.881255100336936,19.988387581981108,0.1112267582173866,14.080983638071814,0.0802,0.0743,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,52,41,0.0480308916218226,-0.2782342119654907,0.360654164405829,15.37166371913652,12.136685373216704,19.743209923978497,0.1112267582173866,14.080983638071814,0.0971,0.0833,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,52,52,0.0486786471121744,-0.2451340573099402,0.3245398272199505,15.390870352715572,12.459694940891945,19.60109468868636,0.1112267582173866,14.080983638071814,0.1075,0.0927,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,52,67,0.0471040254404128,-0.2174162288777666,0.2981298093072077,15.318194597857175,12.559484457369033,19.56211799654434,0.1112267582173866,14.080983638071814,0.1197,0.1012,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,52,85,0.0488486602587975,-0.1892785585484752,0.2647155225563753,15.401219447435292,13.014687144793545,19.512852438963208,0.1112267582173866,14.080983638071814,0.1281,0.1116,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,52,108,0.0515076137340601,-0.1663799466727359,0.2467174335004688,15.323833372294985,13.224661709959983,19.30673897623095,0.1112267582173866,14.080983638071814,0.1568,0.1334,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,52,137,0.0516027012335569,-0.1487885952214859,0.2184067861654718,15.323038119720543,13.414344303261831,19.215717118409376,0.1112267582173866,14.080983638071814,0.1615,0.1353,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,52,174,0.0549922504191097,-0.1295453192605059,0.1923979528955458,15.325193909681024,13.522195227649458,19.21936388207747,0.1112267582173866,14.080983638071814,0.1917,0.1561,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,52,221,0.0579205049795512,-0.1113911397548311,0.1720521146334309,15.317601284825162,13.684457661050004,19.18204654559292,0.1112267582173866,14.080983638071814,0.2395,0.1861,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,52,234,0.0548749324862862,-0.1022045260711281,0.1636827926045253,15.311149384011529,13.746892700323714,19.09325347236745,0.1112267582173866,14.080983638071814,0.26,0.1992,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,67,20,0.0357328094359815,-0.4086983850081725,0.4636739859696427,15.382895765275132,10.725988633121888,20.73156097826736,0.1112267582173866,14.080983638071814,0.0657,0.062,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,67,25,0.0376162710255857,-0.3641910566708454,0.4218295055477983,15.397386380935767,11.242200384104049,20.528731125576968,0.1112267582173866,14.080983638071814,0.0694,0.0633,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,67,32,0.044399628924589,-0.3195906526263623,0.3850811930307093,15.384908242466986,11.87145770301377,20.061911134156137,0.1112267582173866,14.080983638071814,0.0829,0.0708,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,67,41,0.0402128285935269,-0.2789139376346271,0.3555867494108795,15.414727201401016,12.161045165761877,19.80979239642356,0.1112267582173866,14.080983638071814,0.0912,0.0775,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,67,52,0.0417908520565591,-0.2446056972594707,0.3204915496270404,15.421545598717524,12.509961400149372,19.626431225747133,0.1112267582173866,14.080983638071814,0.101,0.0913,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,67,67,0.0404509936756168,-0.2163367993931568,0.2932234932873942,15.347327707369985,12.626197983842411,19.51001918980385,0.1112267582173866,14.080983638071814,0.115,0.0988,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,67,85,0.0408780122746934,-0.1878876616675525,0.2601857806714746,15.452452383735242,13.047623827300775,19.44068589065419,0.1112267582173866,14.080983638071814,0.1212,0.1066,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,67,108,0.0457025799070848,-0.1683920223780742,0.2435701739633476,15.37521296910466,13.25857852997502,19.300726096414422,0.1112267582173866,14.080983638071814,0.1438,0.1217,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,67,137,0.0442533407533444,-0.149094274492151,0.2120163857717329,15.365566711220058,13.437342524030315,19.26926551801799,0.1112267582173866,14.080983638071814,0.1504,0.119,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,67,174,0.0463562412875388,-0.1305713808890955,0.1875760785937298,15.382337801058137,13.549044058722426,19.243729034841763,0.1112267582173866,14.080983638071814,0.1756,0.1481,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,67,221,0.0476992120204739,-0.1119894106005753,0.1614118203895097,15.367631856460406,13.69175345930241,19.107023453124803,0.1112267582173866,14.080983638071814,0.2423,0.1787,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,67,234,0.0481807186313678,-0.1024326064458707,0.1518245596401155,15.383379302535232,13.775218281511158,19.0494355766858,0.1112267582173866,14.080983638071814,0.28,0.1894,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,85,20,0.0422038292020311,-0.4016566669253545,0.4680216938971537,15.255166368843394,10.54762048212288,20.822567022664416,0.1112267582173866,14.080983638071814,0.0677,0.0667,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,85,25,0.0430950462800128,-0.3637726804666369,0.4244958306861676,15.251914059299963,10.983689290683849,20.654162997581803,0.1112267582173866,14.080983638071814,0.0737,0.0661,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,85,32,0.050462926065213,-0.3197674471704286,0.3905469989553854,15.237246925450176,11.609345275173473,20.15648420948568,0.1112267582173866,14.080983638071814,0.0837,0.077,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,85,41,0.0487577727000521,-0.274986544871623,0.3542133706143198,15.286867538406756,11.933955958558816,19.865394921653127,0.1112267582173866,14.080983638071814,0.0958,0.0829,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,85,52,0.0470279032621586,-0.2352708028101945,0.3257666426337531,15.286146321725507,12.322022666709442,19.64869984048696,0.1112267582173866,14.080983638071814,0.105,0.0982,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,85,67,0.0458740630829079,-0.2099993669156043,0.2968099522495163,15.205831077793835,12.410329389129776,19.44436969785345,0.1112267582173866,14.080983638071814,0.1182,0.1037,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,85,85,0.0469091448580572,-0.1771643792451191,0.2666993367352796,15.267699295216609,12.913785320480333,19.520234589085558,0.1112267582173866,14.080983638071814,0.1266,0.1183,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,85,108,0.0506712074300187,-0.1543227210143958,0.2517427868771459,15.219682700617962,13.120293130812154,19.28214703201362,0.1112267582173866,14.080983638071814,0.148,0.134,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,85,137,0.049015219533937,-0.1349169804034226,0.2210639114509276,15.211433253604984,13.274899505888392,19.237115146755222,0.1112267582173866,14.080983638071814,0.157,0.1421,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,85,174,0.049233411439084,-0.1181253585064711,0.1974244223656864,15.221308847106132,13.379145974129743,19.17165750424574,0.1112267582173866,14.080983638071814,0.1854,0.1564,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,85,221,0.0460350385470323,-0.1089245303284724,0.1781430535655563,15.19202861159403,13.501367613507105,19.05777908988433,0.1112267582173866,14.080983638071814,0.2252,0.1762,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,85,234,0.0453898620044581,-0.116741475269186,0.1685655381339752,15.158116744506684,13.469468679911184,19.03056299516234,0.1112267582173866,14.080983638071814,0.23,0.1753,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,108,20,0.0496218196573829,-0.4096418991683764,0.4763869044956558,15.26878080263005,10.433035285009025,21.317008760057316,0.1112267582173866,14.080983638071814,0.07,0.0729,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,108,25,0.0542313345928293,-0.3504781039840718,0.4358584103029652,15.23772656363599,10.877249162058128,21.113235700058382,0.1112267582173866,14.080983638071814,0.0779,0.0744,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,108,32,0.0587483384064764,-0.3053433217682345,0.3957949180772069,15.23366650429362,11.613771660765384,20.629613996928136,0.1112267582173866,14.080983638071814,0.0907,0.0856,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,108,41,0.0590137406951852,-0.2628084087530749,0.3550172544169968,15.29874538055958,11.846508108816368,20.4175708872844,0.1112267582173866,14.080983638071814,0.1015,0.092,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,108,52,0.0580144409845572,-0.2167938091704568,0.3291806309725586,15.275963568734795,12.23426033764058,20.146958268730295,0.1112267582173866,14.080983638071814,0.1181,0.1108,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,108,67,0.0574946071355234,-0.189742716184661,0.3064024438690743,15.1939801064982,12.326929851673718,20.0171440379376,0.1112267582173866,14.080983638071814,0.1291,0.1225,1.0,0.0,0.1112267582173866,14.080983638071814
